ts_dcs,ts_qcs,day,shift,grade_running,grade,headbox_pressure_kPa,approach_flow_lpm,fan_pump_speed_rpm,white_water_consistency_pct,retention_aid_dosage_ppm,slice_opening_mm,machine_speed_mmin,stock_temp_C,jet_to_wire_ratio,vacuum_pump1_kPa,vacuum_pump2_kPa,cd_basis_weight_cv_pct,formation_index,ash_content_pct,strength_rel_pct,defect_grade,defect_grade_numeric
2025-11-21 09:38:45,2025-11-21 09:38:45,49.4,1,GSM80,GSM80,23.71,4270.0,910.8,0.928,251.9,7.92,1323.5,42.4,1.0,49.1,48.0,2.165,5.09,29.2,97.3,C,1
2025-11-21 10:23:15,2025-11-21 10:23:15,49.4,1,GSM80,GSM80,23.05,4026.0,925.3,1.115,236.1,7.93,1318.7,42.4,0.993,47.8,49.8,2.344,5.38,26.04,97.1,C,1
2025-11-21 10:45:45,2025-11-21 10:45:45,49.4,2,GSM80,GSM80,23.38,4000.0,919.6,1.144,243.6,8.07,1326.2,42.3,0.994,49.8,47.8,2.269,5.29,24.56,95.9,C,1
2025-11-21 11:18:45,2025-11-21 11:18:45,49.5,2,GSM80,GSM80,23.38,3983.0,913.8,1.002,246.6,8.35,1316.6,42.0,1.009,50.5,62.4,2.215,5.57,25.58,99.6,B,2
2025-11-21 12:06:30,2025-11-21 12:06:30,49.5,2,GSM80,GSM80,23.65,4062.0,913.6,1.104,256.7,7.97,1312.3,40.6,1.02,50.0,48.2,2.336,5.3,23.02,94.2,C,1
2025-11-21 16:36:45,2025-11-21 16:36:45,49.7,2,GSM100,GSM100,27.16,4522.0,919.4,1.092,260.6,10.11,1483.1,38.4,1.046,53.7,59.1,2.194,5.56,26.98,95.9,B,2
2025-11-21 18:08:30,2025-11-21 18:08:30,49.7,2,GSM100,GSM100,27.23,4489.0,916.6,0.923,264.7,9.59,1525.6,39.9,1.001,56.7,45.6,2.289,5.18,26.26,92.8,C,1
2025-11-21 18:12:30,2025-11-21 18:12:30,49.7,2,GSM100,GSM100,27.5,4521.0,914.4,1.106,265.9,9.69,1515.7,38.0,1.0,49.9,50.0,1.765,5.48,27.43,94.4,B,2
2025-11-21 18:33:15,2025-11-21 18:33:15,49.8,2,GSM120,GSM120,32.2,5116.0,920.4,1.203,240.7,11.07,1700.9,38.7,1.027,55.8,46.0,2.856,5.59,23.35,98.6,B,2
2025-11-21 19:23:45,2025-11-21 19:23:45,49.8,1,GSM120,GSM120,31.91,5105.0,916.1,1.143,237.8,12.17,1691.1,38.4,1.021,53.7,45.5,2.431,5.41,19.78,93.5,C,1
2025-11-21 19:26:00,2025-11-21 19:26:00,49.8,2,GSM120,GSM120,31.4,5248.0,903.1,1.091,250.5,11.08,1699.3,38.0,0.949,54.4,51.4,2.094,5.82,23.27,91.8,B,2
2025-11-21 21:46:15,2025-11-21 21:46:15,49.9,2,GSM120,GSM120,31.94,5067.0,917.2,1.126,234.8,11.6,1710.9,39.0,1.011,49.1,46.8,2.627,5.35,24.99,98.0,C,1
2025-11-21 21:50:15,2025-11-21 21:50:15,49.9,1,GSM120,GSM120,32.13,5126.0,912.4,1.161,240.1,11.01,1702.5,39.8,1.053,53.1,56.3,2.479,5.54,23.49,93.8,B,2
2025-11-21 21:58:30,2025-11-21 21:58:30,49.9,1,GSM120,GSM120,31.98,5119.0,912.9,1.148,252.1,11.13,1703.2,38.7,1.043,52.6,47.4,2.577,5.32,23.61,96.1,C,1
2025-11-21 22:09:00,2025-11-21 22:09:00,49.9,2,GSM120,GSM120,31.58,5118.0,918.5,1.13,240.6,11.58,1696.3,39.4,1.019,47.8,42.5,2.421,5.42,24.48,96.3,C,1
2025-11-21 22:21:15,2025-11-21 22:21:15,49.9,2,GSM80,GSM80,24.33,4030.0,916.1,0.985,245.7,9.12,1316.9,40.3,1.003,40.7,41.9,2.154,5.46,27.28,97.6,C,1
2025-11-21 22:29:15,2025-11-21 22:29:15,49.9,2,GSM80,GSM80,23.68,4001.0,919.5,1.111,236.6,8.56,1350.0,39.2,0.994,52.3,50.6,2.076,5.4,22.99,94.5,C,1
2025-11-21 23:47:45,2025-11-21 23:47:45,50.0,2,GSM80,GSM80,23.87,4045.0,904.5,1.06,261.0,8.05,1318.9,41.4,1.038,60.7,39.5,2.096,5.83,27.82,90.3,B,2
2025-11-22 00:07:00,2025-11-22 00:07:00,50.0,2,GSM80,GSM80,23.58,4019.0,924.1,0.928,252.5,7.6,1309.4,43.1,1.021,44.1,49.7,2.606,5.26,27.27,96.5,C,1
2025-11-22 02:47:30,2025-11-22 02:47:30,50.1,2,GSM100,GSM100,27.17,4563.0,916.5,1.067,247.7,9.43,1507.5,41.9,1.041,45.7,44.7,2.063,5.41,25.81,94.4,C,1
2025-11-22 03:39:15,2025-11-22 03:39:15,50.1,1,GSM100,GSM100,27.5,4590.0,922.8,1.105,243.8,10.24,1483.5,42.5,0.969,54.0,49.8,2.44,5.72,23.32,97.7,B,2
2025-11-22 03:57:30,2025-11-22 03:57:30,50.1,2,GSM100,GSM100,27.35,4532.0,913.8,1.132,263.0,9.46,1504.8,43.4,0.992,48.1,47.1,2.312,5.11,27.08,97.0,C,1
2025-11-22 05:12:00,2025-11-22 05:12:00,50.2,1,GSM120,GSM120,31.97,5134.0,914.9,1.103,237.4,11.49,1700.9,43.3,1.044,64.2,45.0,2.493,5.32,28.68,91.3,C,1
2025-11-22 06:46:45,2025-11-22 06:46:45,50.2,1,GSM120,GSM120,31.75,5139.0,907.5,1.08,233.4,10.88,1704.1,45.0,1.033,59.0,49.8,1.722,5.43,27.92,93.0,B,2
2025-11-22 09:58:00,2025-11-22 09:58:00,50.4,1,GSM80,GSM80,24.53,4048.0,911.6,1.122,257.6,8.77,1327.0,43.2,1.043,47.7,42.9,2.935,5.41,23.65,94.8,C,1
2025-11-22 10:05:45,2025-11-22 10:05:45,50.4,1,GSM80,GSM80,24.08,3985.0,910.1,1.12,256.3,8.08,1313.5,43.8,1.008,59.2,51.0,2.183,5.21,22.96,93.6,C,1
2025-11-22 12:33:45,2025-11-22 12:33:45,50.5,1,GSM100,GSM100,27.71,4501.0,911.9,1.157,231.5,9.39,1516.2,41.9,0.995,43.7,46.6,2.344,5.23,27.85,94.5,C,1
2025-11-22 12:46:15,2025-11-22 12:46:15,50.5,1,GSM100,GSM100,27.56,4452.0,925.3,1.026,235.2,9.13,1513.7,40.8,1.037,53.7,63.8,2.244,5.35,26.19,95.1,C,1
2025-11-22 14:37:30,2025-11-22 14:37:30,50.6,1,GSM120,GSM120,32.32,5130.0,919.7,1.066,265.3,11.36,1699.4,40.3,1.002,49.4,43.9,1.704,5.5,25.56,91.7,B,2
2025-11-22 14:59:30,2025-11-22 14:59:30,50.6,2,GSM120,GSM120,32.64,5090.0,928.2,0.983,257.6,10.57,1700.3,40.7,0.991,43.9,47.7,2.46,5.48,24.35,91.0,C,1
2025-11-22 15:03:45,2025-11-22 15:03:45,50.6,1,GSM120,GSM120,32.04,5086.0,915.6,1.094,247.2,10.76,1694.4,40.4,1.016,55.0,47.1,2.534,5.21,26.38,95.1,C,1
2025-11-22 16:55:30,2025-11-22 16:55:30,50.6,1,GSM120,GSM120,31.71,5073.0,921.1,1.139,260.0,10.26,1725.7,39.1,1.0,57.1,47.7,2.98,5.71,26.81,97.2,B,2
2025-11-22 17:51:30,2025-11-22 17:51:30,50.7,2,GSM80,GSM80,23.94,3958.0,910.2,1.071,246.5,8.02,1391.2,37.7,1.012,46.6,45.9,1.869,5.18,26.05,94.0,B,2
2025-11-22 18:19:30,2025-11-22 18:19:30,50.7,1,GSM80,GSM80,24.14,4027.0,917.9,1.086,250.2,8.53,1323.4,37.8,1.013,43.5,57.3,2.316,5.34,20.07,92.8,C,1
2025-11-22 18:23:30,2025-11-22 18:23:30,50.7,2,GSM80,GSM80,24.16,3874.0,922.8,1.127,249.8,8.04,1325.5,38.8,1.016,49.8,51.2,2.251,6.0,25.63,97.6,B,2
2025-11-22 19:08:15,2025-11-22 19:08:15,50.7,1,GSM80,GSM80,24.24,3997.0,918.4,1.023,242.6,9.15,1318.1,38.3,0.943,49.2,42.7,2.068,5.58,22.39,97.6,B,2
2025-11-22 19:56:15,2025-11-22 19:56:15,50.8,2,GSM80,GSM80,24.14,4081.0,915.4,1.134,238.1,7.78,1321.5,38.4,1.042,47.9,49.5,2.089,6.13,27.33,94.2,B,2
2025-11-22 20:08:45,2025-11-22 20:08:45,50.8,1,GSM80,GSM80,24.15,4009.0,923.0,1.223,237.7,8.12,1306.5,37.5,1.048,52.7,41.3,2.02,5.48,27.2,95.6,C,1
2025-11-22 21:24:00,2025-11-22 21:24:00,50.8,2,GSM100,GSM100,27.93,4556.0,922.6,1.063,243.9,9.62,1510.6,38.4,1.057,50.6,51.8,2.126,5.45,23.03,95.7,C,1
2025-11-22 21:34:15,2025-11-22 21:34:15,50.8,2,GSM100,GSM100,27.92,4535.0,915.9,1.125,253.2,9.85,1541.7,39.2,1.037,49.6,43.6,2.619,5.07,26.05,92.5,C,1
2025-11-22 22:28:45,2025-11-22 22:28:45,50.9,1,GSM100,GSM100,27.63,4526.0,910.9,1.14,239.2,8.96,1502.1,38.3,1.041,56.1,48.7,2.412,5.18,24.44,96.8,C,1
2025-11-22 22:46:15,2025-11-22 22:46:15,50.9,2,GSM100,GSM100,27.76,4482.0,923.8,1.077,252.5,8.58,1510.5,39.1,1.022,56.0,41.0,0.15,5.08,26.36,91.9,B,2
2025-11-22 23:07:45,2025-11-22 23:07:45,50.9,2,GSM100,GSM100,27.83,4512.0,921.6,1.023,242.3,8.89,1508.2,38.8,1.056,53.8,42.6,2.397,5.43,22.54,92.5,C,1
2025-11-22 23:42:15,2025-11-22 23:42:15,50.9,2,GSM100,GSM100,27.98,4523.0,918.8,1.29,250.4,9.65,1528.9,39.5,1.036,42.2,52.6,2.411,5.4,27.28,92.3,C,1
2025-11-22 23:51:30,2025-11-22 23:51:30,50.9,1,GSM100,GSM100,28.04,4538.0,914.8,1.246,245.9,9.26,1501.5,39.4,1.007,46.4,45.7,2.445,5.72,21.68,96.7,B,2
2025-11-23 00:30:30,2025-11-23 00:30:30,50.9,1,GSM100,GSM100,28.06,4469.0,914.7,1.149,230.0,9.94,1501.2,38.4,1.028,55.4,51.0,2.266,4.63,25.47,90.4,C,1
2025-11-23 01:44:45,2025-11-23 01:44:45,51.0,1,GSM120,GSM120,32.7,5178.0,919.9,1.157,245.1,11.41,1678.5,41.3,0.983,59.0,45.0,2.375,5.36,25.16,94.7,C,1
2025-11-23 02:20:30,2025-11-23 02:20:30,51.0,1,GSM120,GSM120,31.88,5107.0,917.8,1.152,227.9,11.1,1714.4,40.9,1.009,54.0,39.8,2.675,5.23,26.49,95.6,C,1
2025-11-23 03:04:45,2025-11-23 03:04:45,51.0,1,GSM120,GSM120,32.5,5058.0,918.4,1.089,251.2,11.64,1708.6,42.4,1.038,53.3,52.1,2.827,5.15,28.12,93.4,C,1
2025-11-23 04:10:30,2025-11-23 04:10:30,51.1,2,GSM80,GSM80,24.43,4052.0,914.3,1.086,243.2,9.33,1324.9,43.3,1.029,63.0,59.2,2.456,5.2,25.25,95.0,C,1
2025-11-23 04:43:30,2025-11-23 04:43:30,51.1,1,GSM80,GSM80,24.58,4013.0,912.9,1.076,245.0,7.67,1322.8,44.6,0.992,48.7,40.9,1.9,5.34,28.03,97.2,B,2
2025-11-23 05:34:30,2025-11-23 05:34:30,51.1,1,GSM80,GSM80,24.38,3951.0,907.3,1.075,252.0,7.99,1299.7,43.7,1.056,45.0,52.2,1.857,5.49,25.46,93.6,B,2
2025-11-23 06:49:30,2025-11-23 06:49:30,51.2,2,GSM100,GSM100,28.04,4547.0,920.9,1.085,235.3,8.96,1514.5,44.2,0.992,62.0,45.4,2.605,5.13,24.21,93.3,C,1
2025-11-23 07:12:00,2025-11-23 07:12:00,51.2,1,GSM100,GSM100,28.12,4519.0,914.0,1.195,230.5,9.58,1503.9,43.9,1.071,65.5,49.6,2.82,5.32,24.95,94.0,C,1
2025-11-23 07:44:00,2025-11-23 07:44:00,51.2,1,GSM100,GSM100,27.95,4454.0,921.2,1.093,250.4,9.0,1508.1,44.1,1.018,48.1,58.5,2.203,5.26,26.23,91.9,C,1
2025-11-23 08:03:45,2025-11-23 08:03:45,51.2,1,GSM100,GSM100,27.97,4546.0,920.1,1.16,262.2,9.66,1509.8,43.7,0.991,62.5,45.3,2.572,5.32,22.57,94.2,C,1
2025-11-23 08:21:30,2025-11-23 08:21:30,51.3,1,GSM100,GSM100,28.34,4529.0,913.7,1.15,237.8,8.8,1512.2,44.2,1.053,49.3,46.8,2.248,5.16,23.79,93.1,C,1
2025-11-23 08:53:45,2025-11-23 08:53:45,51.3,2,GSM100,GSM100,28.18,4512.0,918.8,1.071,261.1,10.08,1518.5,45.7,1.003,56.2,48.8,2.277,5.39,28.19,96.2,C,1
2025-11-23 09:43:15,2025-11-23 09:43:15,51.3,1,GSM100,GSM100,28.08,4590.0,923.8,1.085,250.5,8.97,1509.7,42.6,0.996,48.0,42.0,2.345,5.35,23.15,95.2,C,1
2025-11-23 10:07:30,2025-11-23 10:07:30,51.3,1,GSM100,GSM100,27.36,4592.0,907.4,1.058,259.0,9.46,1518.5,42.8,1.048,54.0,43.0,2.82,5.21,26.32,97.0,C,1
2025-11-23 11:15:00,2025-11-23 11:15:00,51.4,1,GSM120,GSM120,32.51,5134.0,925.3,1.199,257.6,11.4,1692.8,43.5,0.999,59.7,53.8,2.504,5.47,26.9,92.5,C,1
2025-11-23 11:25:45,2025-11-23 11:25:45,51.4,1,GSM120,GSM120,32.37,5148.0,928.3,1.074,260.3,10.88,1706.1,43.1,1.017,46.3,47.5,2.436,5.46,30.47,94.9,C,1
2025-11-23 11:45:30,2025-11-23 11:45:30,51.4,1,GSM120,GSM120,32.3,5141.0,920.2,1.122,253.6,10.59,1704.1,43.3,1.02,50.1,32.8,2.596,5.15,24.18,96.8,C,1
2025-11-23 13:14:00,2025-11-23 13:14:00,51.4,2,GSM120,GSM120,32.37,5058.0,919.2,1.138,250.6,9.67,1709.7,42.7,1.009,50.1,50.6,2.531,5.53,24.38,96.7,B,2
2025-11-23 13:24:30,2025-11-23 13:24:30,51.5,1,GSM120,GSM120,32.03,5133.0,929.8,1.142,265.8,12.04,1688.9,41.8,1.012,63.6,58.2,2.935,5.23,26.36,90.4,C,1
2025-11-23 13:56:15,2025-11-23 13:56:15,51.5,2,GSM120,GSM120,32.54,5142.0,916.5,1.176,239.7,11.4,1694.2,41.1,1.037,53.5,37.7,2.761,5.27,24.1,95.9,C,1
2025-11-23 14:06:45,2025-11-23 14:06:45,51.5,1,GSM120,GSM120,32.41,5180.0,919.4,1.048,252.8,10.95,1697.2,41.9,0.993,46.8,43.1,2.405,5.07,27.83,93.8,C,1
2025-11-23 14:38:00,2025-11-23 14:38:00,51.5,1,GSM80,GSM80,24.41,4020.0,920.9,1.085,256.5,8.95,1317.0,41.1,1.012,46.0,50.2,2.344,5.09,26.59,94.6,C,1
2025-11-23 15:01:00,2025-11-23 15:01:00,51.5,2,GSM80,GSM80,24.32,4039.0,926.7,1.193,240.8,7.7,1315.8,39.2,0.998,48.7,48.9,2.143,5.26,21.73,93.3,C,1
2025-11-23 16:21:15,2025-11-23 16:21:15,51.6,1,GSM80,GSM80,24.42,4067.0,928.4,1.088,232.2,8.97,1308.2,39.1,1.012,58.5,48.3,2.444,5.11,25.18,97.0,C,1
2025-11-23 17:37:45,2025-11-23 17:37:45,51.6,2,GSM80,GSM80,24.36,3887.0,918.9,1.07,235.7,7.79,1303.8,39.1,0.997,61.0,55.9,2.284,6.02,26.4,95.7,B,2
2025-11-23 18:15:00,2025-11-23 18:15:00,51.6,1,GSM80,GSM80,24.26,4063.0,909.8,1.109,245.6,8.66,1312.4,38.0,1.053,49.7,49.7,2.089,5.05,24.15,96.3,C,1
2025-11-23 18:17:00,2025-11-23 18:17:00,51.6,2,GSM80,GSM80,24.19,4010.0,926.2,1.151,250.6,8.6,1310.9,40.3,1.068,44.4,54.1,2.096,5.32,25.78,93.6,C,1
2025-11-23 18:31:00,2025-11-23 18:31:00,51.7,1,GSM80,GSM80,24.25,3939.0,916.5,1.124,242.6,8.86,1314.2,37.7,1.017,56.7,37.2,2.176,5.13,22.94,89.4,C,1
2025-11-23 19:17:30,2025-11-23 19:17:30,51.7,2,GSM80,GSM80,24.4,4049.0,914.7,1.135,235.7,9.46,1317.5,38.5,1.006,53.2,51.1,1.966,5.12,25.37,97.9,B,2
2025-11-23 19:28:00,2025-11-23 19:28:00,51.7,1,GSM100,GSM100,28.14,4518.0,924.0,1.198,257.6,9.58,1514.9,37.9,0.991,49.3,53.0,2.123,5.54,27.25,98.1,B,2
2025-11-23 20:03:00,2025-11-23 20:03:00,51.7,1,GSM100,GSM100,28.01,4421.0,925.6,1.143,232.0,9.75,1506.3,38.1,1.052,50.9,45.9,2.04,5.42,28.69,93.3,C,1
2025-11-23 20:15:30,2025-11-23 20:15:30,51.7,1,GSM100,GSM100,28.09,4521.0,915.7,1.151,244.1,9.1,1503.0,38.7,1.025,48.7,50.9,2.122,5.09,24.06,92.1,C,1
2025-11-23 20:17:30,2025-11-23 20:17:30,51.7,2,GSM100,GSM100,28.43,4516.0,920.3,1.06,255.1,9.19,1510.7,36.5,1.009,55.6,47.5,1.339,5.39,23.19,91.9,B,2
2025-11-23 21:09:00,2025-11-23 21:09:00,51.8,1,GSM100,GSM100,28.25,4611.0,920.0,0.599,238.0,9.35,1509.0,37.3,1.051,54.3,37.1,2.363,5.37,29.27,95.5,C,1
2025-11-23 21:28:45,2025-11-23 21:28:45,51.8,2,GSM100,GSM100,28.08,4561.0,914.1,1.372,250.4,9.57,1507.3,38.7,0.981,48.6,47.1,2.571,5.72,26.12,93.4,B,2
2025-11-23 21:41:45,2025-11-23 21:41:45,51.8,1,GSM100,GSM100,28.22,4553.0,917.5,1.015,262.1,8.76,1504.5,38.3,0.995,47.5,38.1,2.825,3.83,24.47,99.3,C,1
2025-11-23 22:03:00,2025-11-23 22:03:00,51.8,2,GSM100,GSM100,28.52,4495.0,923.6,1.095,265.2,9.09,1514.9,38.7,1.012,50.8,45.6,2.39,5.17,24.74,92.6,C,1
2025-11-23 22:19:15,2025-11-23 22:19:15,51.8,2,GSM100,GSM100,28.31,4627.0,922.8,0.825,237.2,9.67,1508.7,37.5,1.026,50.7,48.0,2.27,4.33,24.63,95.3,C,1
2025-11-23 23:02:00,2025-11-23 23:02:00,51.8,1,GSM100,GSM100,27.85,4548.0,922.7,1.149,252.2,9.98,1529.1,38.4,1.025,52.9,56.1,1.781,5.44,23.71,92.0,B,2
2025-11-24 00:01:15,2025-11-24 00:01:15,51.9,1,GSM120,GSM120,32.81,5126.0,921.5,1.248,242.4,11.08,1698.2,38.3,0.992,51.7,47.1,2.679,5.25,23.52,97.1,C,1
2025-11-24 00:10:15,2025-11-24 00:10:15,51.9,1,GSM120,GSM120,33.47,5094.0,921.1,1.106,261.5,12.08,1701.4,38.9,1.03,50.7,49.9,2.597,4.95,22.83,95.9,C,1
2025-11-24 00:38:15,2025-11-24 00:38:15,51.9,2,GSM120,GSM120,32.53,5142.0,919.7,1.097,240.7,10.97,1693.7,41.1,1.059,48.3,55.1,2.646,5.2,24.36,94.5,C,1
2025-11-24 01:04:15,2025-11-24 01:04:15,51.9,1,GSM120,GSM120,33.1,5063.0,912.8,1.176,246.7,10.93,1744.0,39.6,1.048,58.6,47.3,2.777,5.57,26.37,98.1,B,2
2025-11-24 01:31:45,2025-11-24 01:31:45,51.9,1,GSM120,GSM120,32.81,5109.0,920.1,1.167,247.4,11.15,1699.9,39.8,1.002,49.9,47.8,2.762,4.75,24.33,94.6,C,1
2025-11-24 02:11:30,2025-11-24 02:11:30,52.0,2,GSM80,GSM80,24.1,4052.0,920.0,1.082,235.9,8.15,1310.6,40.4,1.096,51.0,55.6,2.169,5.21,24.79,90.3,C,1
2025-11-24 02:28:00,2025-11-24 02:28:00,52.0,1,GSM80,GSM80,24.5,3962.0,913.7,1.084,249.1,9.0,1326.6,41.4,1.045,50.5,42.7,2.219,5.82,28.9,93.6,B,2
2025-11-24 02:43:15,2025-11-24 02:43:15,52.0,2,GSM80,GSM80,24.54,3983.0,916.6,1.059,240.3,8.7,1343.0,40.0,1.016,57.8,48.1,2.254,5.3,27.38,93.8,C,1
2025-11-24 05:31:15,2025-11-24 05:31:15,52.1,1,GSM100,GSM100,28.55,4532.0,920.1,1.093,251.1,9.55,1499.1,42.3,1.07,47.8,47.2,2.195,4.81,24.35,95.7,C,1
2025-11-24 06:33:00,2025-11-24 06:33:00,52.1,1,GSM100,GSM100,28.08,4566.0,917.4,1.208,249.7,9.31,1504.5,42.5,1.024,49.0,50.6,1.963,5.08,24.43,94.7,B,2
2025-11-24 07:50:15,2025-11-24 07:50:15,52.2,1,GSM100,GSM100,27.74,4504.0,928.6,1.166,251.9,9.45,1514.4,43.2,1.014,53.9,42.6,2.362,4.89,25.65,92.7,C,1
2025-11-24 08:09:45,2025-11-24 08:09:45,52.2,1,GSM100,GSM100,28.45,4581.0,918.7,1.121,236.8,8.98,1476.4,42.7,1.042,57.8,36.8,2.162,5.9,30.54,94.9,B,2
2025-11-24 13:45:15,2025-11-24 13:45:15,52.4,1,GSM80,GSM80,24.31,4019.0,926.3,1.075,261.7,8.12,1322.0,42.5,1.01,55.4,64.2,2.397,5.27,26.77,94.2,C,1
2025-11-24 14:18:15,2025-11-24 14:18:15,52.4,1,GSM80,GSM80,24.49,4049.0,914.9,1.09,257.3,8.49,1314.3,41.1,1.018,54.3,55.5,2.2,5.23,29.76,93.9,C,1
2025-11-24 15:41:45,2025-11-24 15:41:45,52.5,2,GSM100,GSM100,28.94,4548.0,921.2,1.2,247.5,9.89,1505.4,40.9,1.008,55.6,41.4,2.571,5.82,27.82,97.3,B,2
2025-11-24 16:02:30,2025-11-24 16:02:30,52.5,1,GSM100,GSM100,28.79,4564.0,914.1,1.091,250.8,9.94,1513.3,40.0,1.025,53.4,45.5,2.201,5.18,26.35,93.9,C,1
2025-11-24 16:14:45,2025-11-24 16:14:45,52.5,2,GSM100,GSM100,26.89,4475.0,922.3,1.066,250.2,10.57,1514.4,40.5,0.972,43.2,43.1,2.201,4.83,27.97,97.8,C,1
2025-11-24 16:36:45,2025-11-24 16:36:45,52.5,1,GSM100,GSM100,28.12,4491.0,915.1,1.097,246.7,9.47,1518.0,40.5,1.029,57.9,44.7,2.212,4.68,25.98,94.9,C,1
2025-11-24 16:55:15,2025-11-24 16:55:15,52.5,1,GSM100,GSM100,28.2,4449.0,917.4,1.139,238.4,10.03,1501.3,38.7,1.042,49.1,49.9,2.666,5.05,23.63,94.4,C,1
2025-11-24 17:40:45,2025-11-24 17:40:45,52.6,1,GSM100,GSM100,28.29,4486.0,922.6,1.1,246.5,9.29,1506.8,39.6,1.015,55.3,55.9,2.402,5.44,25.55,96.1,C,1
2025-11-24 18:29:45,2025-11-24 18:29:45,52.6,1,GSM100,GSM100,28.21,4558.0,909.7,1.188,252.2,10.23,1509.6,38.3,1.035,50.5,41.9,2.527,5.25,26.28,93.7,C,1
2025-11-24 18:41:30,2025-11-24 18:41:30,52.6,2,GSM100,GSM100,28.23,4508.0,921.4,1.072,261.0,9.6,1510.4,38.7,1.035,56.8,49.9,2.699,5.73,27.56,95.6,B,2
2025-11-24 18:49:15,2025-11-24 18:49:15,52.6,2,GSM100,GSM100,28.38,4468.0,928.2,1.227,248.5,9.45,1511.2,39.0,1.04,39.6,39.4,2.787,5.55,26.27,96.0,B,2
2025-11-24 19:27:30,2025-11-24 19:27:30,52.6,2,GSM100,GSM100,28.14,4562.0,923.4,1.177,254.5,9.17,1510.6,38.6,0.988,53.1,50.8,1.916,5.48,23.29,94.2,B,2
2025-11-24 19:42:00,2025-11-24 19:42:00,52.6,1,GSM100,GSM100,28.41,4548.0,918.3,1.169,225.9,9.86,1502.2,37.8,1.03,55.2,56.8,2.7,4.98,22.42,94.8,C,1
2025-11-24 20:28:00,2025-11-24 20:28:00,52.7,1,GSM120,GSM120,33.93,5134.0,916.8,1.123,250.9,11.8,1707.7,38.3,1.047,49.1,42.4,1.964,5.41,23.98,92.2,B,2
2025-11-24 20:34:15,2025-11-24 20:34:15,52.7,1,GSM120,GSM120,32.64,5135.0,926.0,1.131,245.3,11.04,1701.0,37.1,1.089,52.0,44.6,2.648,5.22,26.08,93.4,C,1
2025-11-24 20:38:15,2025-11-24 20:38:15,52.7,2,GSM120,GSM120,32.96,5190.0,929.6,1.139,251.6,11.13,1673.7,38.1,0.971,51.2,53.7,2.736,5.08,26.71,95.9,C,1
2025-11-24 20:56:00,2025-11-24 20:56:00,52.7,2,GSM120,GSM120,33.04,5225.0,910.2,1.059,239.4,11.71,1692.5,37.2,0.99,57.6,50.4,2.032,5.41,30.54,94.3,C,1
2025-11-24 21:25:15,2025-11-24 21:25:15,52.7,1,GSM120,GSM120,32.99,5195.0,912.3,1.136,256.3,11.03,1702.3,37.7,1.033,55.4,55.5,2.025,5.08,22.68,95.6,C,1
2025-11-24 21:39:15,2025-11-24 21:39:15,52.7,2,GSM120,GSM120,32.77,5020.0,921.7,1.129,235.1,11.42,1681.5,38.2,1.021,47.4,50.1,2.693,5.1,23.62,90.2,C,1
2025-11-24 23:10:30,2025-11-24 23:10:30,52.8,1,GSM120,GSM120,33.02,5106.0,918.7,1.138,225.0,11.36,1697.6,37.3,1.046,54.5,45.8,2.882,4.86,27.56,97.1,C,1
2025-11-24 23:35:30,2025-11-24 23:35:30,52.8,2,GSM120,GSM120,32.65,5112.0,903.9,1.212,244.4,11.53,1709.5,38.4,0.967,47.8,45.5,2.425,4.98,22.18,97.9,C,1
2025-11-25 00:32:45,2025-11-25 00:32:45,52.8,1,GSM80,GSM80,24.69,3962.0,916.6,1.149,252.1,9.37,1321.7,37.4,0.989,50.7,57.8,2.114,4.96,24.87,98.1,C,1
2025-11-25 00:47:00,2025-11-25 00:47:00,52.8,2,GSM80,GSM80,24.72,4036.0,924.3,1.175,247.2,7.98,1326.4,36.9,1.014,51.0,52.8,2.474,5.33,22.44,95.6,C,1
2025-11-25 01:05:00,2025-11-25 01:05:00,52.9,1,GSM80,GSM80,24.6,4058.0,920.9,0.991,259.2,7.99,1321.6,38.2,1.011,52.9,48.6,2.142,5.35,26.95,89.2,C,1
2025-11-25 01:21:45,2025-11-25 01:21:45,52.9,2,GSM80,GSM80,24.57,4032.0,921.8,1.126,236.1,7.53,1320.8,38.5,1.015,47.4,52.6,2.533,5.38,24.49,95.0,C,1
2025-11-25 02:42:15,2025-11-25 02:42:15,52.9,1,GSM80,GSM80,24.97,4020.0,919.1,1.126,246.0,9.1,1313.8,39.5,1.063,47.3,37.7,2.737,5.57,26.71,93.7,B,2
2025-11-25 03:26:30,2025-11-25 03:26:30,52.9,1,GSM100,GSM100,28.14,4578.0,928.4,1.108,256.9,9.46,1523.3,39.7,1.034,53.6,55.1,2.372,4.73,27.38,95.8,C,1
2025-11-25 04:51:30,2025-11-25 04:51:30,53.0,1,GSM100,GSM100,29.15,4550.0,926.0,1.137,228.7,9.86,1525.3,40.5,1.027,56.7,44.7,2.603,5.38,22.2,96.1,C,1
2025-11-25 05:02:30,2025-11-25 05:02:30,53.0,2,GSM100,GSM100,28.31,4490.0,922.2,1.137,244.1,10.2,1504.8,38.3,0.991,54.1,47.7,2.45,4.15,23.5,97.4,C,1
2025-11-25 05:50:00,2025-11-25 05:50:00,53.0,1,GSM100,GSM100,28.12,4496.0,920.1,0.968,243.6,9.53,1499.2,40.4,1.001,47.5,48.4,2.588,5.19,26.44,93.3,C,1
